BIRMINGHAM                 ,AL,4.84,4.53,5.23,4.38,4.99,4.38,4.8,3.93,3.9,3.44,4.85,4.45,53.72
HUNTSVILLE                 ,AL,4.89,4.84,5.21,4.32,5.11,4.29,4.05,3.61,3.72,3.59,4.94,5.77,54.34
MOBILE                     ,AL,5.65,5.12,6.14,4.79,5.14,6.11,7.25,6.96,5.11,3.69,5.13,5.06,66.15
MONTGOMERY                 ,AL,4.65,5.28,5.95,4.02,3.54,4.07,5.24,3.96,3.97,2.92,4.61,4.86,53.07
ANCHORAGE                  ,AK,0.73,0.72,0.6,0.47,0.72,0.97,1.83,3.25,2.99,2.03,1.16,1.11,16.58
ANNETTE                    ,AK,10.7,7.3,8,6.7,5.5,4.8,4.6,6.9,9.7,13,12,9   1,72  101.63
BARROW                     ,AK,0.13,0.14,0.09,0.16,0.18,0.32,0.98,1.05,0.72,0.41,0.21,0.14,4.53
BETHEL                     ,AK,0.78,0.72,0.71,0.74,1.14,1.72,2.36,3.25,2.75,1.65,1.6,1.12,18.54
BETTLES                    ,AK,0.81,0.85,0.58,0.6,0.88,1.4,2.36,2.64,1.91,1.04,0.91,0.92,14.9
BIG DELTA                  ,AK,0.31,0.28,0.18,0.23,0.9,2.31,2.68,1.89,1.03,0.8,0.63,0.38,11.62
COLD BAY                   ,AK,3.16,2.98,2.7,2.42,2.6,2.72,2.48,3.68,4.73,4.76,4.98,4.46,41.67
FAIRBANKS                  ,AK,0.58,0.42,0.25,0.31,0.6,1.37,2.16,1.88,1.1,0.83,0.67,0.64,10.81
GULKANA                    ,AK,0.46,0.51,0.3,0.24,0.65,1.4,1.81,1.8,1.58,1.01,0.72,0.78,11.26
HOMER                      ,AK,2.63,1.71,1.65,1.07,0.82,0.82,1.55,2.34,3.31,2.57,2.79,3.08,24.34
JUNEAU                     ,AK,5.35,4.13,3.78,2.94,3.4,3.24,4.6,5.73,8.64,8.63,5.99,5.84,62.27
KING SALMON                ,AK,1.02,0.76,0.7,0.97,1.25,1.65,2.3,2.95,3.19,2.08,1.39,1.23,19.49
KODIAK                     ,AK,8.29,6.14,5.53,5.81,5.62,5.91,4.93,4.56,7.35,8.26,6.87,8.73,78
KOTZEBUE                   ,AK,0.62,0.66,0.44,0.54,0.41,0.58,1.45,2.18,1.58,1.01,0.77,0.76,11
MCGRATH                    ,AK,1.09,0.94,0.81,0.74,1.09,1.52,2.38,2.8,2.49,1.44,1.41,1.29,18
NOME                       ,AK,0.94,0.93,0.65,0.76,0.86,0.98,2.11,3.22,2.45,1.61,1.22,1.08,16.81
ST. PAUL ISLAND            ,AK,1.58,1.3,1.07,1.08,1.13,1.35,1.85,3.07,2.99,3.11,2.89,2.25,23.67
TALKEETNA                  ,AK,1.36,1.45,1.05,1.29,1.62,1.92,3.39,5.11,4.32,2.9,1.63,1.93,27.97
VALDEZ                     ,AK,6.58,5.79,4.54,3.42,2.88,2.75,4.04,7.3,9.61,8.24,5.64,8.24,69.03
YAKUTAT                    ,AK,13.6,10,11,4   9,9   8,1   6,9   7,8   1,7,0.11,1.98,14.45, 16.28  155.12
FLAGSTAFF                  ,AZ,2.05,2.16,2.12,1.15,0.63,0.36,2.61,3.11,2.38,1.66,1.76,1.87,21.86
PHOENIX                    ,AZ,0.91,0.92,0.99,0.28,0.11,0.02,1.05,1,0.64,0.58,0.65,0.88,8.03
TUCSON                     ,AZ,0.94,0.86,0.73,0.31,0.23,0.2,2.25,2.39,1.29,0.89,0.57,0.93,11.59
WINSLOW                    ,AZ,0.52,0.46,0.54,0.26,0.33,0.18,1.04,1.2,0.88,0.53,0.51,0.56,7.01
FORT SMITH                 ,AR,2.81,2.76,3.85,4.3,5.47,4.28,3.3,2.59,4.05,4.32,4.44,3.29,45.46
LITTLE ROCK                ,AR,3.55,3.66,4.68,5.14,4.87,3.65,3.27,2.59,3.18,4.91,5.28,4.97,49.75
BAKERSFIELD                ,CA,1.16,1.24,1.21,0.52,0.18,0.08,0,0.04,0.08,0.3,0.64,1.02,6.47
BISHOP                     ,CA,1.05,0.85,0.53,0.26,0.19,0.19,0.17,0.13,0.19,0.3,0.52,0.8,5.18
BLUE CANYON                ,CA,9.87,10.5,9.4,4.7,3.7,1.2,0,0.2,1,3.8,8.3,11,64.62
FRESNO                     ,CA,2.19,2.03,2.03,0.95,0.43,0.21,0.01,0.01,0.17,0.63,1.07,1.77,11.5
LONG BEACH                 ,CA,2.6,3.09,1.87,0.6,0.21,0.07,0.03,0.03,0.18,0.63,1,1.95,12.26
LOS ANGELES                ,CA,3.12,3.8,2.43,0.91,0.26,0.09,0.01,0.04,0.24,0.66,1.04,2.33,14.93
REDDING                    ,CA,5.96,5.51,4.37,2.48,1.85,0.69,0.09,0.18,0.64,2.1,4.48,6.27,34.62
SACRAMENTO                 ,CA,3.64,3.47,2.75,1.15,0.68,0.21,0,0.05,0.29,0.95,2.08,3.25,18.52
SAN DIEGO                  ,CA,1.98,2.27,1.81,0.78,0.12,0.07,0.03,0.02,0.15,0.57,1.01,1.53,10.34
SAN FRANCISCO              ,CA,4.5,4.46,3.26,1.46,0.7,0.16,0,0.06,0.21,1.12,3.16,4.56,23.65
SANTA BARBARA              ,CA,3.5,3.96,3.18,1,0.34,0.07,0.03,0.12,0.26,0.81,1.55,2.94,17.76
SANTA MARIA                ,CA,2.75,2.99,2.64,0.98,0.31,0.04,0.03,0.02,0.14,0.6,1.33,2.12,13.95
STOCKTON                   ,CA,2.74,2.54,2.16,0.98,0.53,0.08,0,0.01,0.29,0.82,1.69,2.22,14.06
ALAMOSA                    ,CO,0.26,0.26,0.53,0.59,0.58,0.49,0.97,1.27,0.91,0.68,0.42,0.35,7.31
COLORADO SPRINGS           ,CO,0.32,0.34,1,1.42,2.03,2.5,2.84,3.34,1.19,0.82,0.4,0.34,16.54
DENVER                     ,CO,0.41,0.37,0.92,1.71,2.12,1.98,2.16,1.69,0.96,1.02,0.61,0.35,14.3
GRAND JUNCTION             ,CO,0.58,0.54,0.92,0.91,0.88,0.46,0.61,0.95,1.19,1.06,0.73,0.59,9.42
PUEBLO                     ,CO,0.35,0.3,0.93,1.4,1.51,1.36,2.06,2.32,0.77,0.72,0.47,0.38,12.57
BRIDGEPORT                 ,CT,3.1,2.79,4.05,4.13,3.8,3.61,3.46,3.96,3.48,3.64,3.39,3.33,42.74
HARTFORD                   ,CT,3.23,2.89,3.62,3.72,4.35,4.35,4.18,3.93,3.88,4.37,3.89,3.44,45.85
WILMINGTON                 ,DE,3.01,2.68,3.92,3.5,3.95,3.88,4.57,3.25,4.32,3.42,3.1,3.48,43.08
WASHINGTON DULLES          ,DC,2.68,2.74,3.38,3.47,4.55,3.98,3.67,3.53,3.92,3.25,3.41,2.96,41.54
WASHINGTON NAT'L           ,DC,2.81,2.62,3.48,3.06,3.99,3.78,3.73,2.93,3.72,3.4,3.17,3.05,39.74
DAYTONA BEACH              ,FL,2.74,2.78,4.24,2.18,3.13,5.83,5.83,6.4,6.96,4.21,2.69,2.63,49.62
FORT MYERS                 ,FL,1.94,2.15,2.88,2.18,2.65,10,9,10,8,2,1,1,55.93
GAINESVILLE                ,FL,3.33,3.2,4.33,2.67,2.48,7.12,6.07,6.39,4.42,2.88,2.06,2.38,47.33
JACKSONVILLE               ,FL,3.3,3.19,3.95,2.64,2.48,6.45,6.55,6.8,8.19,3.93,2.11,2.8,52.39
KEY WEST                   ,FL,2.04,1.49,2.05,2.05,3,4.11,3.55,5.38,6.71,4.93,2.3,2.22,39.83
MIAMI                      ,FL,1.62,2.25,3,3.14,5.34,9.67,6.5,8.88,9.86,6.33,3.27,2.04,61.9
ORLANDO                    ,FL,2.35,2.38,3.77,2.68,3.45,7.58,7.27,7.13,6.06,3.31,2.17,2.58,50.73
PENSACOLA                  ,FL,4.63,5.06,5.81,4.32,4.18,6.6,7.41,6.76,5.98,5.24,4.73,4.55,65.27
TALLAHASSEE                ,FL,4.34,4.85,5.94,3.06,3.47,7.73,7.17,7.35,4.69,3.23,3.5,3.9,59.23
TAMPA                      ,FL,2.23,2.81,3.03,2.03,2.1,6.68,7.07,7.77,6.3,2.26,1.55,2.47,46.3
VERO BEACH                 ,FL,2.5,2.67,4.12,2.72,3.36,6.67,5.63,7.03,6.79,4.91,3.28,2.19,51.87
WEST PALM BEACH            ,FL,3.13,2.82,4.59,3.66,4.51,8.3,5.76,7.95,8.35,5.13,4.75,3.38,62.33
ATHENS                     ,GA,4.05,4.48,4.43,3.15,3,4.18,4.47,3.53,3.94,3.55,3.82,3.73,46.33
ATLANTA                    ,GA,4.2,4.67,4.81,3.36,3.67,3.95,5.27,3.9,4.47,3.41,4.1,3.9,49.71
AUGUSTA                    ,GA,3.91,3.92,4.18,2.84,2.65,4.72,4.33,4.32,3.22,3.27,2.82,3.39,43.57
COLUMBUS                   ,GA,3.85,4.44,5.46,3.55,3.19,3.72,4.76,3.77,3.06,2.58,4.1,4.27,46.75
MACON                      ,GA,4.24,4.36,4.55,2.96,2.72,4.06,4.95,4.1,3.59,2.79,3.32,4.04,45.68
SAVANNAH                   ,GA,3.69,2.79,3.73,3.07,2.98,5.95,5.6,6.56,4.58,3.69,2.37,2.95,47.96
HILO                       ,HI,9.26,9.56,13.4,11,8,7,10,1   9,5   9,4   9,7   1,50,.57  126.72
HONOLULU                   ,HI,2.31,1.99,2.02,0.63,0.62,0.26,0.51,0.56,0.7,1.84,2.42,3.24,17.1
KAHULUI                    ,HI,2.87,1.89,2.45,1.55,0.74,0.2,0.5,0.5,0.38,1.2,2.2,3.35,17.83
LIHUE                      ,HI,3.75,3.16,4.61,2.25,2.07,1.61,1.87,2.13,2.12,3.82,4.46,5.2,37.05
BOISE                      ,ID,1.24,0.99,1.39,1.23,1.39,0.69,0.33,0.24,0.58,0.75,1.35,1.55,11.73
LEWISTON                   ,ID,1.08,0.78,1.15,1.32,1.61,1.24,0.66,0.69,0.67,0.96,1.18,0.97,12.31
POCATELLO                  ,ID,0.99,0.97,1.26,1.15,1.46,0.99,0.64,0.61,0.84,0.87,1.11,1.24,12.13
CHICAGO                    ,IL,1.73,1.79,2.5,3.38,3.68,3.45,3.7,4.9,3.21,3.15,3.15,2.25,36.89
MOLINE                     ,IL,1.49,1.6,2.86,3.59,4.32,4.49,4.29,4.52,3.09,2.97,2.56,2.18,37.96
PEORIA                     ,IL,1.78,1.79,2.8,3.63,4.33,3.53,3.85,3.24,3.15,2.84,3.13,2.42,36.49
ROCKFORD                   ,IL,1.37,1.41,2.32,3.35,4.02,4.65,3.95,4.59,3.35,2.67,2.58,1.98,36.24
SPRINGFIELD                ,IL,1.82,1.81,2.63,3.51,4.24,4.46,3.94,3.24,2.9,3.15,3.21,2.52,37.43
EVANSVILLE                 ,IN,3.1,3.17,4.24,4.37,5.36,3.78,3.92,2.98,3.05,3.25,4.33,3.76,45.31
FORT WAYNE                 ,IN,2.26,2.04,2.71,3.52,4.27,4.16,4.24,3.64,2.8,2.84,3.09,2.77,38.34
INDIANAPOLIS               ,IN,2.66,2.32,3.56,3.81,5.05,4.25,4.55,3.13,3.12,3.12,3.7,3.17,42.44
SOUTH BEND                 ,IN,2.29,1.95,2.42,3.23,3.83,3.79,4,3.76,3.53,3.32,3.27,2.61,38
DES MOINES                 ,IA,1,1.28,2.3,3.86,4.74,4.94,4.47,4.13,3.05,2.64,2.19,1.42,36.02
DUBUQUE                    ,IA,1.17,1.44,2.41,3.66,4.19,4.4,4.31,4.4,3.46,2.66,2.35,1.84,36.29
SIOUX CITY                 ,IA,0.62,0.67,2,2.95,3.74,3.89,3.44,3.23,2.96,2.13,1.31,0.8,27.74
WATERLOO                   ,IA,0.83,0.99,2.06,3.71,4.53,4.98,4.91,4.27,2.63,2.48,2.01,1.2,34.6
CONCORDIA                  ,KS,0.58,0.79,2.01,2.45,4.16,4.05,3.92,3.14,2.91,1.92,1.11,0.85,27.89
DODGE CITY                 ,KS,0.58,0.68,1.59,1.82,2.85,3.24,3.08,2.75,1.67,1.74,0.76,0.84,21.6
GOODLAND                   ,KS,0.38,0.49,1.07,1.59,2.95,3.25,3.47,2.7,1.22,1.37,0.71,0.46,19.66
TOPEKA                     ,KS,0.86,1.32,2.49,3.53,4.91,5.4,3.82,4.24,3.66,3.03,1.85,1.35,36.46
WICHITA                    ,KS,0.83,1.18,2.69,2.59,4.57,5.2,3.32,3.71,3.14,2.78,1.43,1.2,32.64
JACKSON                    ,KY,3.61,3.75,4.12,3.83,5.2,4.7,4.65,3.69,3.46,3.19,3.96,4.18,48.34
LEXINGTON                  ,KY,3.2,3.2,4.07,3.6,5.26,4.44,4.65,3.25,2.91,3.13,3.53,3.93,45.17
LOUISVILLE                 ,KY,3.24,3.18,4.17,4.01,5.27,3.79,4.23,3.33,3.05,3.22,3.59,3.83,44.91
PADUCAH                    ,KY,3.68,3.91,3.93,4.76,4.94,4.06,4.44,2.76,3.75,3.96,4.3,4.59,49.08
BATON ROUGE                ,LA,5.72,5.04,4.41,4.46,4.89,6.41,4.96,5.82,4.54,4.7,4.1,5.6,60.65
LAKE CHARLES               ,LA,5.23,3.46,3.66,3.33,5.2,6.85,5.63,4.86,5.26,4.9,4.43,4.68,57.49
NEW ORLEANS                ,LA,5.15,5.3,4.55,4.61,4.63,8.06,5.93,5.98,4.97,3.54,4.49,5.24,62.45
SHREVEPORT                 ,LA,4.2,4.75,4.14,4.19,4.93,5.4,3.65,2.73,3.16,4.96,4.53,4.77,51.41
CARIBOU                    ,ME,2.71,2.21,2.51,2.66,3.33,3.48,4.08,3.76,3.32,3.53,3.63,3.27,38.49
PORTLAND                   ,ME,3.38,3.25,4.24,4.32,4.01,3.79,3.61,3.14,3.69,4.87,4.93,4.02,47.25
BALTIMORE                  ,MD,3.05,2.9,3.9,3.19,3.99,3.46,4.07,3.29,4.03,3.33,3.3,3.37,41.88
BOSTON                     ,MA,3.36,3.25,4.32,3.74,3.49,3.68,3.43,3.35,3.44,3.94,3.99,3.78,43.77
WORCESTER                  ,MA,3.49,3.23,4.21,4.11,4.19,4.19,4.23,3.71,3.93,4.68,4.28,3.82,48.07
ALPENA                     ,MI,1.66,1.32,1.86,2.39,2.67,2.62,3.03,3.23,2.92,2.61,2.1,1.75,28.16
DETROIT                    ,MI,1.96,2.02,2.28,2.9,3.38,3.52,3.37,3,3.27,2.52,2.79,2.46,33.47
FLINT                      ,MI,1.63,1.48,1.91,2.89,3.08,3.07,3.32,3.18,3.75,2.47,2.67,1.92,31.37
GRAND RAPIDS               ,MI,2.09,1.79,2.37,3.35,3.98,3.77,3.78,3.59,4.28,3.26,3.51,2.5,38.27
HOUGHTON LAKE              ,MI,1.51,1.21,1.84,2.48,2.82,3.1,2.76,3.4,3.1,2.56,2.32,1.65,28.75
LANSING                    ,MI,1.65,1.47,2.06,3.03,3.36,3.45,2.84,3.23,3.5,2.53,2.78,1.87,31.77
MUSKEGON                   ,MI,2.03,1.83,2.25,2.91,3.25,2.55,2.37,3.39,3.89,3.11,3.36,2.55,33.49
SAULT STE. MARIE           ,MI,2.19,1.34,1.95,2.39,2.57,2.7,2.86,3.17,3.82,3.8,3.37,2.79,32.95
DULUTH                     ,MN,0.96,0.81,1.49,2.43,3.23,4.23,3.85,3.7,4.11,2.85,2.09,1.21,30.96
INTERNATIONAL FALLS        ,MN,0.62,0.57,0.95,1.53,2.86,3.92,3.7,2.81,2.99,2.08,1.38,0.81,24.22
MINNEAPOLIS-ST.PAUL        ,MN,0.9,0.77,1.89,2.66,3.36,4.25,4.04,4.3,3.08,2.43,1.77,1.16,30.61
ROCHESTER                  ,MN,0.86,0.83,1.88,3.24,3.63,4.68,4.55,4.52,3.45,2.24,1.91,1.23,33.02
SAINT CLOUD                ,MN,0.65,0.59,1.55,2.57,2.95,4.17,3.31,3.79,3.46,2.49,1.38,0.82,27.73
JACKSON                    ,MS,4.97,4.76,5.04,4.96,4.38,4.12,4.81,4.24,3.03,3.92,4.76,5.15,54.14
MERIDIAN                   ,MS,5.13,5.6,5.42,4.78,4.5,4.4,5.14,3.99,3.43,3.76,4.95,5.06,56.16
TUPELO                     ,MS,4.48,4.96,4.82,4.78,5.56,4.52,3.9,3.45,3.44,4.12,4.7,6.28,55.01
COLUMBIA                   ,MO,1.92,2.25,2.91,4.49,4.98,4.47,4.37,4.36,3.87,3.31,3.25,2.44,42.62
KANSAS CITY                ,MO,1.07,1.46,2.37,3.7,5.23,5.23,4.45,3.89,4.62,3.16,2.15,1.53,38.86
ST. LOUIS                  ,MO,2.4,2.24,3.32,3.69,4.72,4.28,4.11,2.99,3.13,3.33,3.91,2.84,40.96
SPRINGFIELD                ,MO,2.47,2.52,3.62,4.32,5.1,4.85,3.68,3.55,4.61,3.59,4.22,3.04,45.57
BILLINGS                   ,MT,0.48,0.48,1.06,1.66,2.18,2.12,1.32,0.75,1.3,1.18,0.63,0.5,13.66
GLASGOW                    ,MT,0.37,0.26,0.42,0.85,1.92,2.33,1.78,1.24,0.94,0.75,0.4,0.4,11.66
